URL,Name,Star,Number,AREA,Score,ID
https://www.google.com/maps/place/The+Coastal+Tawa/data=!4m7!3m6!1s0x3bbfb319894b70e9:0x606389fc1081af9e!8m2!3d15.2687265!4d73.9685541!16s%2Fg%2F11mv__zf4g!19sChIJ6XBLiRmzvzsRnq-BEPyJY2A?authuser=0&hl=en&rclk=1,The Coastal Tawa,4.7,3405,Aquem,16003.5,13ac900fbca7f6f3fa5110100e795a16
https://www.google.com/maps/place/Starlight+Restaurant+%26+Bar/data=!4m7!3m6!1s0x3bbfea168740d333:0xbe296d40246ddc82!8m2!3d15.565319!4d73.765!16s%2Fg%2F1hhhxwy4d!19sChIJM9NAhxbqvzsRgtxtJEBtKb4?authuser=0&hl=en&rclk=1,Starlight Restaurant & Bar,4.1,3871,Arpora,15871.1,2fa46d1b7195f88fc10f230111e642f5
https://www.google.com/maps/place/Heritage+Village+Resort+%26+Spa/data=!4m10!3m9!1s0x3bbfb70448a4a3af:0xc4a2964744f93cb!5m2!4m1!1i2!8m2!3d15.3356937!4d73.8968752!16s%2Fg%2F1v9ghfpf!19sChIJr6OkSAS3vzsRy5NPdGQpSgw?authuser=0&hl=en&rclk=1,Heritage Village Resort & Spa,4.5,3394,Cansaulim,15273.0,6c7e02f3c36d79eb0e29d59b6b1ea35b
https://www.google.com/maps/place/Bambolim+Beach+Resort/data=!4m10!3m9!1s0x3bbfb8bad1261245:0x4b9cb167a689e92f!5m2!4m1!1i2!8m2!3d15.4476911!4d73.85424!16s%2Fg%2F1thq3r8l!19sChIJRRIm0bq4vzsRL-mJpmexnEs?authuser=0&hl=en&rclk=1,Bambolim Beach Resort,4.0,3688,Bambolim Camp,14752.0,20250205232124_68
https://www.google.com/maps/place/Ritz+Classic+Mall+De+Goa/data=!4m7!3m6!1s0x3bbfc06ce1f55fcb:0xfbf4b39fda891dd!8m2!3d15.525337!4d73.8273565!16s%2Fg%2F11c37zq8y1!19sChIJy1_14WzAvzsR3ZGo_TlLvw8?authuser=0&hl=en&rclk=1,Ritz Classic Mall De Goa,4.2,3454,Corlim Ind. Estate,14506.8,0a196e3a2b37ca8204525505671b4814
https://www.google.com/maps/place/Kiki+-+By+the+sea/data=!4m7!3m6!1s0x3bbfebad5d664d13:0xb2f697b9f42180e8!8m2!3d15.6089413!4d73.7502373!16s%2Fg%2F11tgfnr04b!19sChIJE01mXa3rvzsR6IAh9LmX9rI?authuser=0&hl=en&rclk=1,Kiki - By the sea,4.2,3448,Corlim Ind. Estate,14481.6,178f52f36addaec88624b290aa4cb3b6
https://www.google.com/maps/place/Joe%27s+River+Cove/data=!4m7!3m6!1s0x3bbe4cb8ec45b261:0xa374a25e6ae58cef!8m2!3d15.1813243!4d73.9577445!16s%2Fg%2F1263nsyvy!19sChIJYbJF7LhMvjsR74zlal6idKM?authuser=0&hl=en&rclk=1,Joe's River Cove,4.2,3444,Chinchinim,14464.8,20250205232231_71
https://www.google.com/maps/place/Copperleaf+Panaji/data=!4m7!3m6!1s0x3bbfc15cd949a9db:0xc2e4c0481ac167fb!8m2!3d15.4821284!4d73.8200714!16s%2Fg%2F11rfpfp01h!19sChIJ26lJ2VzBvzsR-2fBGkjA5MI?authuser=0&hl=en&rclk=1,Copperleaf Panaji,4.6,3138,Corlim Ind. Estate,14434.8,72f75d349b153b22a008a47007acdcb2
https://www.google.com/maps/place/Mama+Miso/data=!4m7!3m6!1s0x3bbfb7e97ce208d7:0x4715cf0ec9b5f427!8m2!3d15.3356908!4d73.8968737!16s%2Fg%2F11rpq3667f!19sChIJ1wjifOm3vzsRJ_S1yQ7PFUc?authuser=0&hl=en&rclk=1,Mama Miso,4.8,2999,Cansaulim,14395.2,adb407d704d88e8e62e6ca53419c6f1c
https://www.google.com/maps/place/Pousada+by+the+Beach/data=!4m7!3m6!1s0x3bbfc1faecaf297b:0x7a19cda76bffe1e1!8m2!3d15.5345871!4d73.7583768!16s%2Fg%2F12lvwc3vr!19sChIJeymv7PrBvzsR4eH_a6fNGXo?authuser=0&hl=en&rclk=1,Pousada by the Beach,4.4,3218,Corlim Ind. Estate,14159.2,b418a1b889ad6b22c7ff66cc33f28bd8
https://www.google.com/maps/place/Pisco+-+By+the+Beach/data=!4m7!3m6!1s0x3bbfe9f96eec659f:0x103b4f0ac1beb298!8m2!3d15.5717502!4d73.7417677!16s%2Fg%2F11pzbm4hxx!19sChIJn2XsbvnpvzsRmLK-wQpPOxA?authuser=0&hl=en&rclk=1,Pisco - By the Beach,4.6,3066,Corlim Ind. Estate,14103.6,20250205232340_75
https://www.google.com/maps/place/Hotel+Annapurna/data=!4m10!3m9!1s0x3bbfc65454cf7065:0xc5e4425d3f200605!5m2!4m1!1i2!8m2!3d15.3969946!4d73.8094099!16s%2Fg%2F1tdqy52s!19sChIJZXDPVFTGvzsRBQYgP11C5MU?authuser=0&hl=en&rclk=1,Hotel Annapurna,3.7,3727,Mormugao,13789.9,e5448ee48d5522b98630f68d80a24fc5
https://www.google.com/maps/place/Caravela+Beach+Resort/data=!4m10!3m9!1s0x3bbfb4a71a9c686f:0x7179f6b26c0cc2ed!5m2!4m1!1i2!8m2!3d15.2111163!4d73.9352719!16s%2Fg%2F1td0rb4d!19sChIJb2icGqe0vzsR7cIMbLL2eXE?authuser=0&hl=en&rclk=1,Caravela Beach Resort,4.5,3025,Varca,13612.5,20250205232427_77
https://www.google.com/maps/place/The+Goan+Room/data=!4m7!3m6!1s0x3bbfc72cd984ded9:0xe9f5e597c6fc4fde!8m2!3d15.4566527!4d73.8033493!16s%2Fg%2F11cn9mt_9l!19sChIJ2d6E2SzHvzsR3k_8xpfl9ek?authuser=0&hl=en&rclk=1,The Goan Room,4.2,3173,Corlim Ind. Estate,13326.6,78c99f39db51beb17a739c54d0b3462f
https://www.google.com/maps/place/Fish+ka+Bar+%27n%27+Restaurant/data=!4m7!3m6!1s0x3bbfb75c4c0a4197:0xadbbd908e05be7fa!8m2!3d15.2989027!4d73.9189627!16s%2Fg%2F1tdyjnsj!19sChIJl0EKTFy3vzsR-udb4AjZu60?authuser=0&hl=en&rclk=1,Fish ka Bar 'n' Restaurant,4.2,3150,Cansaulim,13230.0,c0c6893b625c1393b4381b5e41485990
"https://www.google.com/maps/place/The+Rasoda,+Old+Goa+-+Dine+In,+Takeaway+%26+Mithai+Shop/data=!4m7!3m6!1s0x3bbf093f8c7eff01:0xd20c1b1a865dc9b7!8m2!3d15.4862355!4d73.9022851!16s%2Fg%2F11gzqc1_zx!19sChIJAf9-jD8JvzsRt8ldhhobDNI?authuser=0&hl=en&rclk=1","The Rasoda, Old Goa - Dine In, Takeaway & Mithai Shop",4.3,3071,Bambolim Camp,13205.3,908109d10dc59671ef5ba5080eb91cb1
https://www.google.com/maps/place/Joet%27s+Bar+%26+Restaurant/data=!4m7!3m6!1s0x3bbfc7fc92cc1989:0x45e27b7e38893d3f!8m2!3d15.3708346!4d73.8325205!16s%2Fg%2F11byxf4_0p!19sChIJiRnMkvzHvzsRPz2JOH574kU?authuser=0&hl=en&rclk=1,Joet's Bar & Restaurant,4.1,3198,Bogmalo,13111.8,6f26e965806169a31f5dbf1f81836994
https://www.google.com/maps/place/A+Reverie/data=!4m7!3m6!1s0x3bbfc1eff8fc2df5:0xe7ea2909118095ac!8m2!3d15.533617!4d73.760079!16s%2Fg%2F11dyzl7ck7!19sChIJ9S38-O_BvzsRrJWAEQkp6uc?authuser=0&hl=en&rclk=1,A Reverie,4.6,2811,Corlim Ind. Estate,12930.6,2a59300cc0616cb2129b7fb08b3d110e
https://www.google.com/maps/place/Florentine+Bar+%26+Restaurant./data=!4m7!3m6!1s0x3bbfc1d7ee03501d:0x249217ff579833f1!8m2!3d15.5464664!4d73.7836189!16s%2Fg%2F1tdl4l99!19sChIJHVAD7tfBvzsR8TOYV_8XkiQ?authuser=0&hl=en&rclk=1,Florentine Bar & Restaurant.,4.2,3076,Corlim Ind. Estate,12919.2,c20ea5c622895b29278c28269dafad44
https://www.google.com/maps/place/De+Little+Goa/data=!4m7!3m6!1s0x3bbfc15d0840a7cd:0xf53d16ccc8b39456!8m2!3d15.543865!4d73.769184!16s%2Fg%2F11f2wpzyv1!19sChIJzadACF3BvzsRVpSzyMwWPfU?authuser=0&hl=en&rclk=1,De Little Goa,4.2,3017,Corlim Ind. Estate,12671.4,e33eb4136643c07904517d47bf7fcbb8
https://www.google.com/maps/place/Darya+Deger+Restaurant/data=!4m7!3m6!1s0x3bbfbe897e5f8f7f:0xafe7767be8857468!8m2!3d15.5084322!4d73.9185286!16s%2Fg%2F11c1tdglht!19sChIJf49ffom-vzsRaHSF6Ht2568?authuser=0&hl=en&rclk=1,Darya Deger Restaurant,4.0,3089,Goa Velha,12356.0,9a0c2d0f8541f6e78a03e97e4cc82ae0
https://www.google.com/maps/place/Trails+Of+Taste%28TOT%29%C2%AE+%F0%9F%94%A5+-+%E0%B0%86%E0%B0%82%E0%B0%A7%E0%B1%8D%E0%B0%B0%E0%B0%BE%2FAndhra+Restaurant/data=!4m7!3m6!1s0x3bbfe97f1bbff973:0xacf3920ede1741b0!8m2!3d15.5842103!4d73.7478659!16s%2Fg%2F11j95gkl_z!19sChIJc_m_G3_pvzsRsEEX3g6S86w?authuser=0&hl=en&rclk=1,Trails Of Taste(TOT)® 🔥 - ఆంధ్రా/Andhra Restaurant,4.6,2681,Corlim Ind. Estate,12332.6,20250205232947_86
https://www.google.com/maps/place/SHARDA+BAR+AND+RESTAURANT/data=!4m7!3m6!1s0x3bbfb16184303005:0xc08b12494ee44697!8m2!3d15.2903959!4d73.9646414!16s%2Fg%2F1tgcq9v_!19sChIJBTAwhGGxvzsRl0bkTkkSi8A?authuser=0&hl=en&rclk=1,SHARDA BAR AND RESTAURANT,4.0,3079,Aquem,12316.0,59ae2eb6fde529c47cd4db489cee0024
https://www.google.com/maps/place/Cafe+Basil/data=!4m7!3m6!1s0x3bbfc0c1e9b882bd:0xbcf08ba03a7f39be!8m2!3d15.4800354!4d73.8139627!16s%2Fg%2F11c585nlt6!19sChIJvYK46cHAvzsRvjl_OqCL8Lw?authuser=0&hl=en&rclk=1,Cafe Basil,4.4,2796,Taleigao,12302.4,20250205233023_88
https://www.google.com/maps/place/The+Tibet+Cafe/data=!4m7!3m6!1s0x3bbfeeb5029d3455:0x24eb93f9c09a9234!8m2!3d15.6383189!4d73.7248848!16s%2Fg%2F11c5qpdktj!19sChIJVTSdArXuvzsRNJKawPmT6yQ?authuser=0&hl=en&rclk=1,The Tibet Cafe,4.5,2687,Mandrem,12091.5,92bd98bfca14e8b2f4ced69f6979e709
https://www.google.com/maps/place/Caravela+Cafe+And+Bistro/data=!4m7!3m6!1s0x3bbfc0867340fbdf:0x2a6b40481d994d09!8m2!3d15.4997259!4d73.8316367!16s%2Fg%2F11g6yhs2pd!19sChIJ3_tAc4bAvzsRCU2ZHUhAayo?authuser=0&hl=en&rclk=1,Caravela Cafe And Bistro,4.4,2695,Goa Velha,11858.0,20250205233056_90
https://www.google.com/maps/place/Tato%27s+Fine+Dining/data=!4m7!3m6!1s0x3bbfb15935349eeb:0x404e529276592fc7!8m2!3d15.2914848!4d73.9539779!16s%2Fg%2F12jlr6m28!19sChIJ6540NVmxvzsRxy9ZdpJSTkA?authuser=0&hl=en&rclk=1,Tato's Fine Dining,3.9,3027,Aquem,11805.3,38116bec6ae8d7bdbb3750f9409605e0
"https://www.google.com/maps/place/Soul+Curry,+Panjim/data=!4m7!3m6!1s0x3bbfc10a4bdd037d:0x5f84991ae859bd2e!8m2!3d15.4951398!4d73.8197874!16s%2Fg%2F11rz978000!19sChIJfQPdSwrBvzsRLr1Z6BqZhF8?authuser=0&hl=en&rclk=1","Soul Curry, Panjim",4.8,2446,Taleigao,11740.8,d48a239da359d1ada0aa57553e09dc1d
https://www.google.com/maps/place/Sheetal+Udupi+Pure+Veg+Restaurant/data=!4m7!3m6!1s0x3bbfc08c1d95be53:0xbe541c3a557414c5!8m2!3d15.4981282!4d73.8242778!16s%2Fg%2F11f3jwnp58!19sChIJU76VHYzAvzsRxRR0VTocVL4?authuser=0&hl=en&rclk=1,Sheetal Udupi Pure Veg Restaurant,4.2,2781,Bambolim Camp,11680.2,e1f2d0b6cd5432d5af12814d37df6cd3
https://www.google.com/maps/place/Hotel+Laxmi+Empire/data=!4m10!3m9!1s0x3bbfb3087665e7c5:0xd608df97e7c3f959!5m2!4m1!1i2!8m2!3d15.2621785!4d73.9724608!16s%2Fg%2F11flgdghgh!19sChIJxedldgizvzsRWfnD55ffCNY?authuser=0&hl=en&rclk=1,Hotel Laxmi Empire,4.5,2590,Aquem,11655.0,dc4fa68eec0d0155b33d035bc7d4b8df
https://www.google.com/maps/place/Sheetal+Pure+Veg+Restaurant/data=!4m7!3m6!1s0x3bbfc09321db4833:0x289abc8c17620219!8m2!3d15.4897319!4d73.8198904!16s%2Fg%2F124sws5np!19sChIJM0jbIZPAvzsRGQJiF4y8mig?authuser=0&hl=en&rclk=1,Sheetal Pure Veg Restaurant,4.0,2891,Bambolim Camp,11564.0,aa752ec65ad0dfffe847e75b7a283e1d
https://www.google.com/maps/place/Roger%27s/data=!4m7!3m6!1s0x3bbfb5f10cef20d5:0x6be9f6fb14372b00!8m2!3d15.2576403!4d73.9189589!16s%2Fg%2F11h_3vjmlj!19sChIJ1SDvDPG1vzsRACs3FPv26Ws?authuser=0&hl=en&rclk=1,Roger's,4.3,2658,Varca,11429.4,dfbd8e0de3057759aad00c4dc37352ec
https://www.google.com/maps/place/Mike%27s+Place/data=!4m10!3m9!1s0x3bbe4ca28539f491:0x5e1ece9ce2961de1!5m2!4m1!1i2!8m2!3d15.1740539!4d73.9460355!16s%2Fg%2F11byxg60bw!19sChIJkfQ5haJMvjsR4R2W4pzOHl4?authuser=0&hl=en&rclk=1,Mike's Place,4.3,2635,Corlim Ind. Estate,11330.5,516a8c891a1e2c3a64ac791129c2bf10
https://www.google.com/maps/place/Mojigao/data=!4m10!3m9!1s0x3bbfeb0dc2fec917:0x1734d6c129df45f6!5m2!4m1!1i2!8m2!3d15.6035751!4d73.791451!16s%2Fg%2F11gyy8wr4q!19sChIJF8n-wg3rvzsR9kXfKcHWNBc?authuser=0&hl=en&rclk=1,Mojigao,4.5,2501,Tivim,11254.5,20250205233353_98
https://www.google.com/maps/place/Goodfellas+goa/data=!4m7!3m6!1s0x3bbfb472fd9d03bb:0x48b86b071c0c8675!8m2!3d15.2599321!4d73.927079!16s%2Fg%2F11c2055780!19sChIJuwOd_XK0vzsRdYYMHAdruEg?authuser=0&hl=en&rclk=1,Goodfellas goa,4.4,2539,Varca,11171.6,5f1f18ea875e6d1062f8eee5fe1df81b
https://www.google.com/maps/place/Cota+Cozinha/data=!4m7!3m6!1s0x3bbfb7bf770576eb:0x62bd76bae1cba1!8m2!3d15.3010663!4d73.9257763!16s%2Fg%2F11h07kg4bj!19sChIJ63YFd7-3vzsRocvhuna9YgA?authuser=0&hl=en&rclk=1,Cota Cozinha,4.6,2415,Chinchinim,11109.0,f7a1babff0779221b6da0c6ca72d8869
https://www.google.com/maps/place/Niyaaz+Restaurant+%28Bambolim+Branch%29/data=!4m7!3m6!1s0x3bbfbffb7f556731:0x869c54ee86f63c9b!8m2!3d15.4649901!4d73.8541039!16s%2Fg%2F11h7td2k6p!19sChIJMWdVf_u_vzsRmzz2hu5UnIY?authuser=0&hl=en&rclk=1,Niyaaz Restaurant (Bambolim Branch),4.1,2653,Goa Velha,10877.3,d58a58b661b654717cdba6eea7fbdf9f
https://www.google.com/maps/place/Cafe+Bodega/data=!4m7!3m6!1s0x3bbfc0ebd6f25af5:0x609a9ee9d0675df4!8m2!3d15.493881!4d73.8275781!16s%2Fg%2F1q6d3590v!19sChIJ9Vry1uvAvzsR9F1n0OmemmA?authuser=0&hl=en&rclk=1,Cafe Bodega,4.3,2525,Taleigao,10857.5,20250205233520_102
https://www.google.com/maps/place/Angry+Sardar+Courtyard/data=!4m7!3m6!1s0x3bbfe980aae6e3df:0x2475bcde7202fee!8m2!3d15.5844564!4d73.7470636!16s%2Fg%2F11gcxx6wp0!19sChIJ3-PmqoDpvzsR7i8g581bRwI?authuser=0&hl=en&rclk=1,Angry Sardar Courtyard,4.1,2646,Bambolim Camp,10848.6,b183d7d0a93e7b44074da05015c5d9fb
https://www.google.com/maps/place/Crazy+Crabs/data=!4m7!3m6!1s0x3bbfea11750ac08d:0x9dc1211a6bb609c8!8m2!3d15.5597696!4d73.7640742!16s%2Fg%2F1tfc9mlb!19sChIJjcAKdRHqvzsRyAm2axohwZ0?authuser=0&hl=en&rclk=1,Crazy Crabs,4.0,2680,Arpora,10720.0,23e1793bc9c35711401cf779b09a0fa5
https://www.google.com/maps/place/Pedro%27s+Bar+%26+Restaurant/data=!4m7!3m6!1s0x3bbfb46c385c4d37:0x21dd937538a5d41d!8m2!3d15.2573611!4d73.919706!16s%2Fg%2F1hd_w6cq_!19sChIJN01cOGy0vzsRHdSlOHWT3SE?authuser=0&hl=en&rclk=1,Pedro's Bar & Restaurant,4.1,2580,Varca,10578.0,49695bdefbf09b9f9d760003e0e485b5
https://www.google.com/maps/place/Amarela/data=!4m7!3m6!1s0x3bbe4d746ace5313:0x867aee9f08b7c18!8m2!3d15.1809324!4d73.966392!16s%2Fg%2F11h0g_4pq_!19sChIJE1POanRNvjsRGHyL8OmuZwg?authuser=0&hl=en&rclk=1,Amarela,4.3,2459,Chinchinim,10573.7,db2ecd30e52c819eb264ed3b6f9c1130
https://www.google.com/maps/place/Al+Akbar+Restaurant/data=!4m7!3m6!1s0x3bbfb3bf90a032b5:0xab9571bccd0cb437!8m2!3d15.2638363!4d73.9616866!16s%2Fg%2F11bywknf0k!19sChIJtTKgkL-zvzsRN7QMzbxxlas?authuser=0&hl=en&rclk=1,Al Akbar Restaurant,3.8,2766,Aquem,10510.8,20250205233650_107
"https://www.google.com/maps/place/Domino%27s+Pizza+%7C+Margao,+Goa/data=!4m7!3m6!1s0x3bbfb3e08a0ce697:0x8977129bbe3fcb5c!8m2!3d15.2842689!4d73.9582648!16s%2Fg%2F1hdzz3lwb!19sChIJl-YMiuCzvzsRXMs_vpsSd4k?authuser=0&hl=en&rclk=1","Domino's Pizza | Margao, Goa",3.8,2741,Navelim,10415.8,5f65f1b79db4b7ccb52dc55dc806007c
https://www.google.com/maps/place/Robin%27s+Ark/data=!4m7!3m6!1s0x3bbe4ca263e089d9:0x435c42d6fdf0adfe!8m2!3d15.1737916!4d73.9445874!16s%2Fg%2F11cn07t6f3!19sChIJ2YngY6JMvjsR_q3w_dZCXEM?authuser=0&hl=en&rclk=1,Robin's Ark,4.3,2371,Cansaulim,10195.3,0c5e1baf0f17e7abd0bf0c310a47a8b2
https://www.google.com/maps/place/Pepper%27s/data=!4m7!3m6!1s0x3bbfb3c391c5f13b:0x72e0c72ecf34cd7e!8m2!3d15.272603!4d73.964541!16s%2Fg%2F1tk_mqs3!19sChIJO_HFkcOzvzsRfs00zy7H4HI?authuser=0&hl=en&rclk=1,Pepper's,4.2,2417,Aquem,10151.4,336731f2d33ce29c09e870c262b2a08d
https://www.google.com/maps/place/Sharda+Classic+Panaji/data=!4m7!3m6!1s0x3bbfc0893481fd71:0x9622632d12ef156e!8m2!3d15.4992742!4d73.8261043!16s%2Fg%2F11bwyf54hd!19sChIJcf2BNInAvzsRbhXvEi1jIpY?authuser=0&hl=en&rclk=1,Sharda Classic Panaji,4.2,2404,Ribandar,10096.8,1c7c5b73bf6e0d80fb29a2f42e322156
https://www.google.com/maps/place/Jungle+Book+%2F+Jungle+Cafe/data=!4m7!3m6!1s0x3bbf07139a279dfd:0xdee22a533929f337!8m2!3d15.3375348!4d74.2443261!16s%2Fg%2F11b5qx5k8w!19sChIJ_Z0nmhMHvzsRN_MpOVMq4t4?authuser=0&hl=en&rclk=1,Jungle Book / Jungle Cafe,4.0,2506,Collem,10024.0,16db0798fddcda26559beb549b94d4c9
https://www.google.com/maps/place/Sanyog+Veg+Restaurant/data=!4m10!3m9!1s0x3bbfc08932623151:0xd71e487dab2fe0db!5m2!4m1!1i2!8m2!3d15.4991851!4d73.8264219!16s%2Fg%2F11bws8q6j2!19sChIJUTFiMonAvzsR2-Avq31IHtc?authuser=0&hl=en&rclk=1,Sanyog Veg Restaurant,4.0,2499,Taleigao,9996.0,b25344f1ba2c76779a63bca1076211ca
https://www.google.com/maps/place/Ratnasagar+Family+Restaurant+%26+Bar/data=!4m7!3m6!1s0x3bbfbef2f85f81cb:0x3b1e10473e01f7da!8m2!3d15.501841!4d73.9097185!16s%2Fg%2F11b6r_23f_!19sChIJy4Ff-PK-vzsR2vcBPkcQHjs?authuser=0&hl=en&rclk=1,Ratnasagar Family Restaurant & Bar,4.0,2498,Collem,9992.0,492db934b53dd6001a576144ad600d29
https://www.google.com/maps/place/UDUPI+Pure+Veg+Restaurant/data=!4m7!3m6!1s0x3bbfbe91b23896fb:0x922a88b3ed1596a2!8m2!3d15.4982199!4d73.9209786!16s%2Fg%2F11csq486mn!19sChIJ-5Y4spG-vzsRopYV7bOIKpI?authuser=0&hl=en&rclk=1,UDUPI Pure Veg Restaurant,3.8,2617,Corlim Ind. Estate,9944.6,08b7f4607dba80a243a2029511803dbe
https://www.google.com/maps/place/BOMBIL+RESTAURANT/data=!4m7!3m6!1s0x3bbfc185e7d16c63:0x60d4e5cfa504d27c!8m2!3d15.4940118!4d73.8188503!16s%2Fg%2F11h1dnrcx8!19sChIJY2zR54XBvzsRfNIEpc_l1GA?authuser=0&hl=en&rclk=1,BOMBIL RESTAURANT,4.5,2200,Ribandar,9900.0,f3011513f4a0cd5deea26b3dfb56903f
https://www.google.com/maps/place/Eater%27s+Den/data=!4m7!3m6!1s0x3bbfc7a58c9976b5:0x7d705ca6967ca153!8m2!3d15.3966373!4d73.8115326!16s%2Fg%2F11mqxfz4fb!19sChIJtXaZjKXHvzsRU6F8lqZccH0?authuser=0&hl=en&rclk=1,Eater's Den,4.4,2242,Goa Velha,9864.8,c2ec23334a673be449c112c45ca05d7b
https://www.google.com/maps/place/The+Farmhouse+Restaurant/data=!4m7!3m6!1s0x3bbfb383f9a44725:0x596a7ae93569293d!8m2!3d15.243876!4d73.9449051!16s%2Fg%2F11bw5m7twv!19sChIJJUek-YOzvzsRPSlpNel6alk?authuser=0&hl=en&rclk=1,The Farmhouse Restaurant,4.2,2339,Navelim,9823.8,20250205234224_118
https://www.google.com/maps/place/Maka+Zai+Goan+Restaurant+%26+Feni+Cocktails/data=!4m7!3m6!1s0x3bbfeb0e8218e0cd:0xe42dcabd8688d6aa!8m2!3d15.5927751!4d73.7596973!16s%2Fg%2F11lh5psz_6!19sChIJzeAYgg7rvzsRqtaIhr3KLeQ?authuser=0&hl=en&rclk=1,Maka Zai Goan Restaurant & Feni Cocktails,4.8,2002,Chinchinim,9609.6,2f12bfadc0f8196c70df3ec3d1398d4d
https://www.google.com/maps/place/Girish+Ranche+Ghar/data=!4m7!3m6!1s0x3bbfb3de92d3590b:0x12f5523ffddab928!8m2!3d15.2833572!4d73.9630401!16s%2Fg%2F11b70kqzl6!19sChIJC1nTkt6zvzsRKLna_T9S9RI?authuser=0&hl=en&rclk=1,Girish Ranche Ghar,4.0,2398,Aquem,9592.0,77b098d804a6d4772bdd0755127f631d
https://www.google.com/maps/place/Claudi%27s+Corner/data=!4m7!3m6!1s0x3bbfc7fd9b000001:0xb261ef481469421!8m2!3d15.3714205!4d73.8371039!16s%2Fg%2F124s_1ddl!19sChIJAQAAm_3HvzsRIZRGgfQeJgs?authuser=0&hl=en&rclk=1,Claudi's Corner,4.2,2250,Bogmalo,9450.0,4511548778179456d5992fbcc7e5ef52
https://www.google.com/maps/place/Cavatina+by+Avinash+Martins/data=!4m7!3m6!1s0x3bbfb47c29479a55:0xb874fa3b2a53a504!8m2!3d15.2433783!4d73.9298956!16s%2Fg%2F12ml2my4b!19sChIJVZpHKXy0vzsRBKVTKjv6dLg?authuser=0&hl=en&rclk=1,Cavatina by Avinash Martins,4.6,2034,Cansaulim,9356.4,96a4fd2f28d01cec0afa78cfd360d69b
https://www.google.com/maps/place/Yaki+Zushi/data=!4m7!3m6!1s0x3bbfc02156462f6d:0x677487f1cc095664!8m2!3d15.5435917!4d73.8130671!16s%2Fg%2F11cm_q6brj!19sChIJbS9GViHAvzsRZFYJzPGHdGc?authuser=0&hl=en&rclk=1,Yaki Zushi,4.4,2090,Corlim Ind. Estate,9196.0,23f9160c714ee719bc6f8161eb42aa36
https://www.google.com/maps/place/The+Temptation+Vasco+-+24x7+Complete+Food+Shop/data=!4m7!3m6!1s0x3bbfc7bbeb2dd0ad:0x3a31330a0dde2048!8m2!3d15.3970581!4d73.811439!16s%2Fg%2F1tk_h4lz!19sChIJrdAt67vHvzsRSCDeDQozMTo?authuser=0&hl=en&rclk=1,The Temptation Vasco - 24x7 Complete Food Shop,4.0,2299,Mormugao,9196.0,5f3bedbb367517140352fd9ce896eda1
https://www.google.com/maps/place/Casa+Bhonsle+Restaurant+and+Bar/data=!4m7!3m6!1s0x3bbfc088d9d7fc0d:0xd17bb15a7593c335!8m2!3d15.4995786!4d73.8274605!16s%2Fg%2F11bwqbmyjl!19sChIJDfzX2YjAvzsRNcOTdVqxe9E?authuser=0&hl=en&rclk=1,Casa Bhonsle Restaurant and Bar,4.2,2127,Ribandar,8933.4,40d104da5472f25736e8586d5aeaa067
https://www.google.com/maps/place/GENE%E2%80%99s+-+Restaurant+By+The+Riverside/data=!4m7!3m6!1s0x3bbfbf0ed23531ed:0x1f348a5a867c7cb5!8m2!3d15.5021784!4d73.8736637!16s%2Fg%2F1thtn115!19sChIJ7TE10g6_vzsRtXx8hlqKNB8?authuser=0&hl=en&rclk=1,GENE’s - Restaurant By The Riverside,4.2,2121,Goa Velha,8908.2,af5c5b22b2c8bf5ad3d1bfa2d4ca840b
https://www.google.com/maps/place/Ratna+Sagar+Family+Restaurant+%26+Bar+%28Calangute%29/data=!4m7!3m6!1s0x3bbfea07624887db:0x626e86ad68217363!8m2!3d15.54486!4d73.7557656!16s%2Fg%2F11c5qp6h60!19sChIJ24dIYgfqvzsRY3MhaK2GbmI?authuser=0&hl=en&rclk=1,Ratna Sagar Family Restaurant & Bar (Calangute),4.2,2040,Bazar Ponda,8568.0,8e87edee404dd47c89e5160a8c68f89e
https://www.google.com/maps/place/Workshop+Restaurant/data=!4m7!3m6!1s0x3bbfc0623b7c6537:0x1ae616ecadb98e4!8m2!3d15.5106266!4d73.8348024!16s%2Fg%2F11fz9cf5qw!19sChIJN2V8O2LAvzsR5Jjbym5hrgE?authuser=0&hl=en&rclk=1,Workshop Restaurant,4.5,1901,Corlim Ind. Estate,8554.5,9a89cb690b1b4952820470bec5362932
https://www.google.com/maps/place/Majestic+Beach+Comforts/data=!4m7!3m6!1s0x3bbfb486f08160b5:0xd39100eff26606f1!8m2!3d15.2361537!4d73.927699!16s%2Fg%2F11bw62jwlf!19sChIJtWCB8Ia0vzsR8QZm8u8AkdM?authuser=0&hl=en&rclk=1,Majestic Beach Comforts,4.5,1851,Varca,8329.5,d1ad819ed8de001b554729acd8976097
https://www.google.com/maps/place/Seamen%27s+Nest/data=!4m7!3m6!1s0x3bbe4cc6ceb81d65:0x451ca0f4da295087!8m2!3d15.1800719!4d73.9632202!16s%2Fg%2F11bc7mdm3q!19sChIJZR24zsZMvjsRh1Ap2vSgHEU?authuser=0&hl=en&rclk=1,Seamen's Nest,4.3,1884,Velim,8101.2,795e8e43502c039ffd5823a18a0a6faf
